incident_case_id,date,clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD BEAT,street_number,street_address,latitude,longitude,location
PP23112000001029,11/20/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,645,W,W5,,SOUTH SPRINGFIELD RD / ACCOKEEK RD,38.68554398417473,-76.9217410236597,"(38.68554398417473,-76.9217410236597)"
PP23071900001366,07/19/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,724,F,F5,,OLD CRAIN HWY / CROOM STATION RD,38.808575227856636,-76.76754185557365,"(38.808575227856636,-76.76754185557365)"
PP23083000000400,08/30/2023 12:00:00 AM,THEFT FROM AUTO,734,F,F6,9400 BLOCK,9400 TRUMPET LN,38.75936272740364,-76.7885392010212,"(38.75936272740364,-76.7885392010212)"
PP23090700002042,09/07/2023 12:00:00 AM,SEX OFFENSE,517,J,J3,1400 BLOCK,1413 DUNWOODY AVE,38.81021563708782,-76.98571728169918,"(38.81021563708782,-76.98571728169918)"
PP23103000002295,10/30/2023 12:00:00 AM,ACCIDENT,602,J,J4,300 BLOCK,308 KERBY HILL RD,38.780031979084015,-77.00212144851685,"(38.780031979084015,-77.00212144851685)"
PP23110300000405,11/03/2023 12:00:00 AM,"AUTO, STOLEN",321,G,G1,6400 BLOCK,6409 SEAT PLEASANT DR,38.898141980171204,-76.89647860825062,"(38.898141980171204,-76.89647860825062)"
PP23072100002145,07/21/2023 12:00:00 AM,THEFT,114,A,A6,2200 BLOCK,2277 UNIVERSITY BLVD EB,38.98344364762306,-76.97193777561188,"(38.98344364762306,-76.97193777561188)"
PP23082500000254,08/25/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",733,F,F5,7700 BLOCK,7701 CRAIN HWY SW,38.78396897017956,-76.79510086774826,"(38.78396897017956,-76.79510086774826)"
PP23111300000326,11/13/2023 12:00:00 AM,THEFT FROM AUTO,411,H,H3,1500 BLOCK,1501 GOULD DR,38.86992681026459,-76.88368336856365,"(38.86992681026459,-76.88368336856365)"
PP23101000000990,10/10/2023 12:00:00 AM,THEFT FROM AUTO,247,B,B1,7400 BLOCK,7410 VARNUM ST,38.94538597762585,-76.8876203596592,"(38.94538597762585,-76.8876203596592)"
PP23113000000769,11/30/2023 12:00:00 AM,THEFT FROM AUTO,701,TRU,E3,100 BLOCK,104 STEEPLECHASE WAY,38.89125221967697,-76.83414277434349,"(38.89125221967697,-76.83414277434349)"
PP23071000001122,07/10/2023 12:00:00 AM,ACCIDENT,208,B,B6,,GREENBELT RD EB / 48TH AVE,38.99820739030838,-76.92928694188595,"(38.99820739030838,-76.92928694188595)"
PP23092200000741,09/22/2023 12:00:00 AM,"AUTO, STOLEN",608,TRU,K5,5800 BLOCK,5813 CENTER DR,38.80988755822182,-76.91517935693264,"(38.80988755822182,-76.91517935693264)"
PP23070500002139,07/05/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",234,B,B4,6100 BLOCK,6120 ANNAPOLIS RD WB,38.93882431089878,-76.9118985235691,"(38.93882431089878,-76.9118985235691)"
PP23112800001682,11/28/2023 12:00:00 AM,"AUTO, STOLEN",502,K,K2,3300 BLOCK,3333 NAYLOR RD EB,38.8486014008522,-76.95553360879421,"(38.8486014008522,-76.95553360879421)"
PP23082500001016,08/25/2023 12:00:00 AM,THEFT,278,B,B12,6500 BLOCK,6515 ANNAPOLIS RD EB,38.93948048353195,-76.90599302947521,"(38.93948048353195,-76.90599302947521)"
PP23101800001832,10/18/2023 12:00:00 AM,ACCIDENT,6010,J,J41,,MONUMENT AVE SB / OXON HILL RD NB,38.79873272776604,-77.00277760624886,"(38.79873272776604,-77.00277760624886)"
PP23072300001359,07/23/2023 12:00:00 AM,SEX OFFENSE,655,J,W4,1400 BLOCK,1410 FILLMORE RD,38.70818172395229,-76.98374877870083,"(38.70818172395229,-76.98374877870083)"
PP23111900000865,11/19/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,407,G,G7,,RITCHIE MARLBORO RD NB / CAP BELT OL A HWY NB,38.86894255876541,-76.84431336820126,"(38.86894255876541,-76.84431336820126)"
PP23081000001319,08/10/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,,15TH AVE / KANAWHA ST,38.98770873248577,-76.98112411797047,"(38.98770873248577,-76.98112411797047)"
PP23112100001053,11/21/2023 12:00:00 AM,ACCIDENT,887,D,D1,7300 BLOCK,7311 GODDARD DR,38.990989565849304,-76.84267294406891,"(38.990989565849304,-76.84267294406891)"
PP23102400000428,10/24/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,431,K,K3,,BRANCH AVE NB / AUTH WAY,38.82563556730747,-76.92469377815723,"(38.82563556730747,-76.92469377815723)"
PP23112100001082,11/21/2023 12:00:00 AM,THEFT FROM AUTO,839,D,D5,9400 BLOCK,9404 FRANKLIN AVE,38.97032031416893,-76.84759420156479,"(38.97032031416893,-76.84759420156479)"
PP23071900000671,07/19/2023 12:00:00 AM,ACCIDENT,728,F,F6,,TRUMPS HILL RD / CROOM RD,38.78298473358154,-76.7891953587532,"(38.78298473358154,-76.7891953587532)"
PP23102300000981,10/23/2023 12:00:00 AM,ACCIDENT,887,D,D1,,PALAMAR DR / GOOD LUCK RD EB,38.98574022948742,-76.83906403183937,"(38.98574022948742,-76.83906403183937)"
PP23080300001689,08/03/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,441,H,H2,5700 BLOCK,5736 SILVER HILL RD SB,38.8545068949461,-76.90960194170475,"(38.8545068949461,-76.90960194170475)"
PP23091000000438,09/10/2023 12:00:00 AM,ACCIDENT,156,A,A4,,NEW HAMPSHIRE AVE SB / UNIVERSITY BLVD EB,38.98902106285095,-76.98768578469753,"(38.98902106285095,-76.98768578469753)"
PP23070300001028,07/03/2023 12:00:00 AM,THEFT FROM AUTO,243,B,B2,5200 BLOCK,5214 MONROE PL,38.93423114717007,-76.93027119338512,"(38.93423114717007,-76.93027119338512)"
PP23100200001098,10/02/2023 12:00:00 AM,"B & E, RESIDENTIAL",421,H,H4,4600 BLOCK,4612 DAVIS AVE,38.856803476810455,-76.92863078415394,"(38.856803476810455,-76.92863078415394)"
PP23081600000309,08/16/2023 12:00:00 AM,THEFT FROM AUTO,110,A,A4,7900 BLOCK,7903 14TH AVE,38.987380638718605,-76.9847330302,"(38.987380638718605,-76.9847330302)"
PP23100800001683,10/08/2023 12:00:00 AM,THEFT FROM AUTO,858,E,E2,9100 BLOCK,9100 BASIL CT,38.915530398488045,-76.84857845306396,"(38.915530398488045,-76.84857845306396)"
PP23091500000394,09/15/2023 12:00:00 AM,ACCIDENT,621,J,J6,,ALLENTOWN RD / THORNKNOLL DR,38.75673806667328,-76.96636036038399,"(38.75673806667328,-76.96636036038399)"
PP23082700000447,08/27/2023 12:00:00 AM,THEFT FROM AUTO,313,G,G4,1200 BLOCK,1200 JAVA PL,38.90700022876263,-76.89221352338791,"(38.90700022876263,-76.89221352338791)"
PP23091700001642,09/17/2023 12:00:00 AM,ACCIDENT,621,W,J6,,ALLENTOWN RD / OLD ALLENTOWN RD,38.75509764254093,-76.96767269074917,"(38.75509764254093,-76.96767269074917)"
PP23102600001881,10/26/2023 12:00:00 AM,ACCIDENT,815,D,D2,9900 BLOCK,9929 GOOD LUCK RD EB,38.99262997508049,-76.83578319847584,"(38.99262997508049,-76.83578319847584)"
PP23092700001445,09/27/2023 12:00:00 AM,"B & E, COMMERCIAL",709,E,E4,1000 BLOCK,1077 LARGO RD EB,38.87255147099495,-76.7983817011118,"(38.87255147099495,-76.7983817011118)"
PP23100700001204,10/07/2023 12:00:00 AM,"B & E, RESIDENTIAL",110,A,A4,1700 BLOCK,1705 KEOKEE ST,38.99066147208214,-76.97981177270412,"(38.99066147208214,-76.97981177270412)"
PP23072100000707,07/21/2023 12:00:00 AM,"AUTO, STOLEN",928,TRU,C2,3900 BLOCK,3906 CALVERTON BLVD NB,39.051684975624084,-76.93748903274536,"(39.051684975624084,-76.93748903274536)"
PP23111700000779,11/17/2023 12:00:00 AM,ACCIDENT,504,K,K1,3700 BLOCK,3729 DUNLAP ST,38.83744655549526,-76.96406377851963,"(38.83744655549526,-76.96406377851963)"
PP23092300000919,09/23/2023 12:00:00 AM,"ROBBERY, OTHER",409,H,H1,5300 BLOCK,5320 MARLBORO PIKE WB,38.86500556766987,-76.91517935693264,"(38.86500556766987,-76.91517935693264)"
PP23080700000483,08/07/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",632,F,F4,6000 BLOCK,6010 HUNT WEBER DR,38.73344413936138,-76.90271219611168,"(38.73344413936138,-76.90271219611168)"
PP23111000000867,11/10/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,407,G,G7,,RITCHIE RD NB / EDGEWORTH DR,38.88009738922119,-76.85874903202057,"(38.88009738922119,-76.85874903202057)"
PP23113000000681,11/30/2023 12:00:00 AM,THEFT FROM AUTO,234,B,B4,6100 BLOCK,6100 ANNAPOLIS RD WB,38.93948048353195,-76.9115704447031,"(38.93948048353195,-76.9115704447031)"
PP23110900000805,11/09/2023 12:00:00 AM,"AUTO, STOLEN",419,TRU,H5,2500 BLOCK,2524 WHITEHALL ST,38.85647539794445,-76.93420819938183,"(38.85647539794445,-76.93420819938183)"
PP23090400000576,09/04/2023 12:00:00 AM,"AUTO, STOLEN",656,TRU,J5,6200 BLOCK,6277 OXON HILL RD SB,38.803653970360756,-76.98867003619671,"(38.803653970360756,-76.98867003619671)"
PP23092700000420,09/27/2023 12:00:00 AM,THEFT FROM AUTO,701,E,E3,100 BLOCK,125 HARRY S TRUMAN DR SB,38.886987149715424,-76.83643935620785,"(38.886987149715424,-76.83643935620785)"
PP23112000001095,11/20/2023 12:00:00 AM,THEFT,418,H,H6,3400 BLOCK,3401 DONNELL DR SB,38.845648646354675,-76.88597995042801,"(38.845648646354675,-76.88597995042801)"
PP23110100001386,11/01/2023 12:00:00 AM,ACCIDENT,243,B,B2,,55TH AVE / LANDOVER RD EB,38.93816813826561,-76.92436569929123,"(38.93816813826561,-76.92436569929123)"
PP23091400000489,09/14/2023 12:00:00 AM,THEFT FROM AUTO,441,H,H2,2000 BLOCK,2020 BROOKS DR NB,38.86336514353752,-76.91649170219898,"(38.86336514353752,-76.91649170219898)"
PP23091800001250,09/18/2023 12:00:00 AM,THEFT FROM AUTO,737,F,F5,9300 BLOCK,9322 LINHURST DR,38.76034697890282,-76.85743670165539,"(38.76034697890282,-76.85743670165539)"
PP23072300000890,07/23/2023 12:00:00 AM,ACCIDENT,313,G,G4,,NALLEY RD / PEACOCK DR,38.89912623167038,-76.87351277470589,"(38.89912623167038,-76.87351277470589)"
PP23102900000853,10/29/2023 12:00:00 AM,"AUTO, STOLEN",444,H,H4,,SURREY SQUARE LN / REGENCY PKWY,38.84761714935303,-76.90369644761086,"(38.84761714935303,-76.90369644761086)"
PP23120200002325,12/02/2023 12:00:00 AM,ACCIDENT,444,H,H4,5400 BLOCK,5401 SILVER HILL RD NB,38.85155414044857,-76.91386702656746,"(38.85155414044857,-76.91386702656746)"
PP23112000001316,11/20/2023 12:00:00 AM,THEFT,418,H,H6,3200 BLOCK,3253 DONNELL DR SB,38.84728905558586,-76.88696420192719,"(38.84728905558586,-76.88696420192719)"
PP23070700002912,07/07/2023 12:00:00 AM,ACCIDENT,422,H,H4,,SILVER HILL RD NB / PORTER AVE,38.85089798271656,-76.92206911742687,"(38.85089798271656,-76.92206911742687)"
PP23080300001048,08/03/2023 12:00:00 AM,THEFT FROM AUTO,131,A,A2,5600 BLOCK,5608 CYPRESS CREEK DR WB,38.95686888694763,-76.98178027570248,"(38.95686888694763,-76.98178027570248)"
PP23090300000987,09/03/2023 12:00:00 AM,THEFT FROM AUTO,157,A,A7,8500 BLOCK,8500 NEW HAMPSHIRE AVE,39.00050397217274,-76.98407685756683,"(39.00050397217274,-76.98407685756683)"
PP23083000000959,08/30/2023 12:00:00 AM,ASSAULT,225,B,B3,6000 BLOCK,6001 GOOD LUCK RD EB,38.96966414153576,-76.90500877797604,"(38.96966414153576,-76.90500877797604)"
PP23101600000672,10/16/2023 12:00:00 AM,"AUTO, STOLEN",709,TRU,E4,4400 BLOCK,4484 LORD LOUDOUN CT,38.83121298253536,-76.76721377670765,"(38.83121298253536,-76.76721377670765)"
PP23120400000990,12/04/2023 12:00:00 AM,"AUTO, STOLEN",413,TRU,H7,1800 BLOCK,1832 TULIP AVE,38.8643493950367,-76.85874903202057,"(38.8643493950367,-76.85874903202057)"
PP23101200000605,10/12/2023 12:00:00 AM,"B & E, COMMERCIAL",733,F,F5,9500 BLOCK,9546 CRAIN HWY SW,38.759034648537636,-76.8088803589344,"(38.759034648537636,-76.8088803589344)"
PP23112200001607,11/22/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,905,C,C5,,SNOWHILL ESTATES LN / LAUREL BOWIE RD NB,39.07563506066799,-76.84857845306396,"(39.07563506066799,-76.84857845306396)"
PP23092700000694,09/27/2023 12:00:00 AM,"B & E, COMMERCIAL",859,E,E2,10200 BLOCK,10262 LAKE ARBOR WAY WB,38.90667214989662,-76.8285653591156,"(38.90667214989662,-76.8285653591156)"
PP23092400000302,09/24/2023 12:00:00 AM,"B & E, COMMERCIAL",205,B,B7,4900 BLOCK,4900 GREENBELT RD WB,38.998535484075546,-76.92633420228958,"(38.998535484075546,-76.92633420228958)"
PP23080200000605,08/02/2023 12:00:00 AM,THEFT FROM AUTO,916,C,C4,,LARCHDALE RD / CONTEE RD EB,39.07366655766964,-76.86038944125175,"(39.07366655766964,-76.86038944125175)"
PP23102900001767,10/29/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,402,H,H1,1100 BLOCK,1108 LARCHMONT AVE,38.87517614662647,-76.9210848659277,"(38.87517614662647,-76.9210848659277)"
PP23102500000502,10/25/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,931,C,C3,,POWDER MILL RD / PRINCE GEORGES AVE,39.04151439666748,-76.91222661733627,"(39.04151439666748,-76.91222661733627)"
PP23072800002060,07/28/2023 12:00:00 AM,ACCIDENT,104,A,A7,,RIGGS RD / METZEROTT RD,39.00312864780426,-76.97193777561188,"(39.00312864780426,-76.97193777561188)"
PP23091800000151,09/18/2023 12:00:00 AM,THEFT,418,H,H6,7600 BLOCK,7625 MARLBORO PIKE EB,38.8446643948555,-76.87482510507107,"(38.8446643948555,-76.87482510507107)"
PP23092900001479,09/29/2023 12:00:00 AM,ASSAULT,916,C,C4,13000 BLOCK,13000 LAUREL BOWIE RD SB,39.07169805467129,-76.84660995006561,"(39.07169805467129,-76.84660995006561)"
PP23071800000427,07/18/2023 12:00:00 AM,"AUTO, STOLEN",439,K,K4,6100 BLOCK,6103 ELMENDORF DR,38.83252531290054,-76.90107177197933,"(38.83252531290054,-76.90107177197933)"
PP23081100001201,08/11/2023 12:00:00 AM,THEFT,314,G,G4,7600 BLOCK,7600 BARLOWE RD,38.91815505921841,-76.87548127770424,"(38.91815505921841,-76.87548127770424)"
PP23102000001439,10/20/2023 12:00:00 AM,THEFT FROM AUTO,615,TRU,K6,7200 BLOCK,7200 JAYWICK AVE,38.79085873067379,-76.95520552992821,"(38.79085873067379,-76.95520552992821)"
PP23080900000253,08/09/2023 12:00:00 AM,"AUTO, STOLEN",244,B,B4,6800 BLOCK,6820 WEBSTER ST,38.94571405649185,-76.90074369311333,"(38.94571405649185,-76.90074369311333)"
PP23110200001918,11/02/2023 12:00:00 AM,ACCIDENT,426,H,H5,,BRANCH AVE NB / SOUTHERN AVE,38.8548349738121,-76.95815828442574,"(38.8548349738121,-76.95815828442574)"
PP23110100000817,11/01/2023 12:00:00 AM,"AUTO, STOLEN & RECOVERED",940,C,C1,5100 BLOCK,5112 SUNNYSIDE AVE WB,39.02543830871582,-76.91616360843182,"(39.02543830871582,-76.91616360843182)"
PP23090700002017,09/07/2023 12:00:00 AM,ACCIDENT,236,B,B4,6800 BLOCK,6839 RIVERDALE RD EB,38.96244631707668,-76.89713478088379,"(38.96244631707668,-76.89713478088379)"
PP23081100000210,08/11/2023 12:00:00 AM,"ROBBERY, VEHICLE",516,J,J1,600 BLOCK,639 AUDREY LN,38.81940197944641,-76.99752828478813,"(38.81940197944641,-76.99752828478813)"
PP23111300001272,11/13/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,502,K,K2,3100 BLOCK,3101 BRANCH AVE SB,38.85089798271656,-76.9568459391594,"(38.85089798271656,-76.9568459391594)"
PP23101800001236,10/18/2023 12:00:00 AM,"B & E, RESIDENTIAL",842,D,D6,9200 BLOCK,9222 FOWLER LN,38.95621272921562,-76.85120311379433,"(38.95621272921562,-76.85120311379433)"
PP23072900000813,07/29/2023 12:00:00 AM,ASSAULT,426,H,H5,4100 BLOCK,4101 SUITLAND RD,38.856147304177284,-76.94241027534008,"(38.856147304177284,-76.94241027534008)"
PP23072200001066,07/22/2023 12:00:00 AM,"AUTO, STOLEN",412,H,H3,8500 BLOCK,8502 BONNY DR,38.86894255876541,-76.85940518975258,"(38.86894255876541,-76.85940518975258)"
PP23080400001501,08/04/2023 12:00:00 AM,THEFT FROM AUTO,615,K,K6,7200 BLOCK,7200 JAYWICK AVE,38.79085873067379,-76.95520552992821,"(38.79085873067379,-76.95520552992821)"
PP23111200001432,11/12/2023 12:00:00 AM,"ROBBERY, COMMERCIAL",111,A,A6,2000 BLOCK,2010 UNIVERSITY BLVD WB,38.98409980535507,-76.97849944233894,"(38.98409980535507,-76.97849944233894)"
PP23080900000482,08/09/2023 12:00:00 AM,"AUTO, STOLEN",505,K,K1,2500 BLOCK,2515 LIME ST,38.82301089167595,-76.96406377851963,"(38.82301089167595,-76.96406377851963)"
PP23091800000579,09/18/2023 12:00:00 AM,"AUTO, STOLEN",709,E,E4,13800 BLOCK,13800 LORD FAIRFAX PL,38.829572558403015,-76.76655761897564,"(38.829572558403015,-76.76655761897564)"
PP23092700000595,09/27/2023 12:00:00 AM,THEFT FROM AUTO,858,E,E2,9100 BLOCK,9100 BASIL CT,38.915530398488045,-76.84857845306396,"(38.915530398488045,-76.84857845306396)"
PP23110700002141,11/07/2023 12:00:00 AM,"AUTO, STOLEN",441,H,H2,5700 BLOCK,5736 SILVER HILL RD SB,38.8545068949461,-76.90960194170475,"(38.8545068949461,-76.90960194170475)"
PP23070200002296,07/02/2023 12:00:00 AM,"AUTO, STOLEN",226,B,B5,6200 BLOCK,6203 FERNWOOD TER,38.96310247480869,-76.90107177197933,"(38.96310247480869,-76.90107177197933)"
PP23090400001659,09/04/2023 12:00:00 AM,ACCIDENT,107,A,A7,,RIGGS RD / COOL SPRING RD,38.99427039921284,-76.97160969674587,"(38.99427039921284,-76.97160969674587)"
PP23080600002365,08/06/2023 12:00:00 AM,"AUTO, STOLEN",3130,G,G7,900 BLOCK,958 ATLEE DR,38.90306322276592,-76.86465452611446,"(38.90306322276592,-76.86465452611446)"
PP23102800000472,10/28/2023 12:00:00 AM,"AUTO, STOLEN",629,W,W4,9500 BLOCK,9504 ALLENTOWN RD,38.759034648537636,-76.96242336928844,"(38.759034648537636,-76.96242336928844)"
PP23112000000508,11/20/2023 12:00:00 AM,ACCIDENT,111,A,A6,,UNIVERSITY BLVD WB / ADELPHI RD NB,38.986724480986595,-76.95586170256138,"(38.986724480986595,-76.95586170256138)"
PP23102900000911,10/29/2023 12:00:00 AM,"AUTO, STOLEN",431,K,K3,3500 BLOCK,3547 TERRACE DR,38.84105548262596,-76.935192450881,"(38.84105548262596,-76.935192450881)"
PP23080800000385,08/08/2023 12:00:00 AM,"B & E, COMMERCIAL",509,K,K3,4700 BLOCK,4700 BEECH RD,38.823995143175125,-76.93781711161137,"(38.823995143175125,-76.93781711161137)"
PP23102900001707,10/29/2023 12:00:00 AM,THEFT FROM AUTO,431,K,K3,3600 BLOCK,3607 SILVER PARK DR,38.84039930999279,-76.9371609389782,"(38.84039930999279,-76.9371609389782)"
PP23112300001002,11/23/2023 12:00:00 AM,ACCIDENT,232,B,B3,,KENNEDY ST / 56TH PL,38.95490039885044,-76.91878828406334,"(38.95490039885044,-76.91878828406334)"
PP23071100000468,07/11/2023 12:00:00 AM,ACCIDENT,946,C,C2,10400 BLOCK,10413 FLORAL DR,39.024454057216644,-76.96143911778927,"(39.024454057216644,-76.96143911778927)"
PP23120200001796,12/02/2023 12:00:00 AM,ACCIDENT,923,C,C2,3200 BLOCK,3203 FAIRLAND RD,39.06448023021221,-76.9371609389782,"(39.06448023021221,-76.9371609389782)"
PP23101800000295,10/18/2023 12:00:00 AM,ACCIDENT,323,G,G1,,OLD CENTRAL AVE / ROLLINS AVE,38.88600289821625,-76.90369644761086,"(38.88600289821625,-76.90369644761086)"
PP23092800001219,09/28/2023 12:00:00 AM,ACCIDENT,424,K,H6,,SUITLAND PKWY NB / FORESTVILLE RD,38.83121298253536,-76.87613745033741,"(38.83121298253536,-76.87613745033741)"
PP23091400000373,09/14/2023 12:00:00 AM,ACCIDENT,441,H,H2,,SILVER HILL RD NB / MARLBORO PIKE EB,38.85713155567646,-76.90435260534286,"(38.85713155567646,-76.90435260534286)"
PP23112600000407,11/26/2023 12:00:00 AM,"AUTO, STOLEN",916,C,C4,7100 BLOCK,7160 BRICK KILN CIR,39.06448023021221,-76.8817148655653,"(39.06448023021221,-76.8817148655653)"
PP23072800001134,07/28/2023 12:00:00 AM,THEFT,656,J,J5,6200 BLOCK,6214 LIVINGSTON RD,38.80431014299393,-76.9903104454279,"(38.80431014299393,-76.9903104454279)"
PP23081000000970,08/10/2023 12:00:00 AM,"AUTO, STOLEN",615,K,K6,4000 BLOCK,4000 PAYNE DR,38.79282723367214,-76.94011369347572,"(38.79282723367214,-76.94011369347572)"
PP23073000001953,07/30/2023 12:00:00 AM,"AUTO, STOLEN",720,H,H7,,PENNSYLVANIA OFRP ACCESS RD / ACCESS RD,38.830884888768196,-76.85678052902222,"(38.830884888768196,-76.85678052902222)"
PP23070600001207,07/06/2023 12:00:00 AM,ACCIDENT,887,D,D1,8800 BLOCK,8861 GREENBELT RD EB,38.99000531435013,-76.85317161679268,"(38.99000531435013,-76.85317161679268)"
PP23072200001579,07/22/2023 12:00:00 AM,"AUTO, STOLEN",214,B,B6,4700 BLOCK,4700 BERWYN HOUSE RD,38.99262997508049,-76.93289586901665,"(38.99262997508049,-76.93289586901665)"
PP23110500001453,11/05/2023 12:00:00 AM,THEFT FROM AUTO,603,J,J5,6400 BLOCK,6400 CLIPPER WAY,38.79938890039921,-76.99391935765743,"(38.79938890039921,-76.99391935765743)"
PP23073000000819,07/30/2023 12:00:00 AM,THEFT FROM AUTO,603,J,J5,600 BLOCK,600 CARSON AVE,38.79577997326851,-76.99687211215496,"(38.79577997326851,-76.99687211215496)"
PP23071200000823,07/12/2023 12:00:00 AM,ACCIDENT,418,H,H6,,MARLBORO PIKE EB / DONNELL DR NB,38.84958563745022,-76.88499569892883,"(38.84958563745022,-76.88499569892883)"
PP23072100001518,07/21/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,135,A,A2,,21ST PL / CHILLUM RD EB,38.953259974718094,-76.97357819974422,"(38.953259974718094,-76.97357819974422)"
PP23092100001476,09/21/2023 12:00:00 AM,"B & E, COMMERCIAL",610,J,J4,9200 BLOCK,9211 LIVINGSTON RD,38.763299733400345,-76.99555978178978,"(38.763299733400345,-76.99555978178978)"
PP23071800001246,07/18/2023 12:00:00 AM,"AUTO, STOLEN",843,D,D5,10800 BLOCK,10827 VISTA GARDENS DR,38.949651062488556,-76.82101944088936,"(38.949651062488556,-76.82101944088936)"
PP23090700000391,09/07/2023 12:00:00 AM,THEFT FROM AUTO,111,A,A6,7900 BLOCK,7955 RIGGS RD,38.986724480986595,-76.97587478160858,"(38.986724480986595,-76.97587478160858)"
PP23111900001170,11/19/2023 12:00:00 AM,"AUTO, STOLEN",301,A,G3,1700 BLOCK,1710 OLIVE ST,38.9138899743557,-76.93059927225113,"(38.9138899743557,-76.93059927225113)"
PP23090400000997,09/04/2023 12:00:00 AM,ACCIDENT,424,H,H6,3600 BLOCK,3617 FORESTVILLE RD SB,38.83908697962761,-76.87580935657024,"(38.83908697962761,-76.87580935657024)"
PP23082000002273,08/20/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,621,J,J6,9900 BLOCK,9942 OLD FORT RD,38.75378531217575,-76.98276452720165,"(38.75378531217575,-76.98276452720165)"
PP23111500001238,11/15/2023 12:00:00 AM,ACCIDENT,225,B,B3,6000 BLOCK,6001 GOOD LUCK RD EB,38.96966414153576,-76.90500877797604,"(38.96966414153576,-76.90500877797604)"
PP23110900000990,11/09/2023 12:00:00 AM,THEFT,656,J,J5,6100 BLOCK,6163 OXON HILL RD SB,38.80562247335911,-76.98342069983482,"(38.80562247335911,-76.98342069983482)"
PP23071000002256,07/10/2023 12:00:00 AM,"AUTO, STOLEN",3130,G,G7,400 BLOCK,413 TAYSIDE WAY,38.894533053040504,-76.85874903202057,"(38.894533053040504,-76.85874903202057)"
PP23100500001755,10/05/2023 12:00:00 AM,ACCIDENT,443,K,K4,,AUTH RD WB / AUTH PL,38.82235473394394,-76.91846019029617,"(38.82235473394394,-76.91846019029617)"
PP23080300001175,08/03/2023 12:00:00 AM,ASSAULT,618,F,F1,7000 BLOCK,7050 ALLENTOWN RD,38.79315531253815,-76.92600610852242,"(38.79315531253815,-76.92600610852242)"
PP23100100001804,10/01/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,931,C,C3,,RHODE ISLAND AVE / SELLMAN RD,39.034952729940414,-76.91288277506828,"(39.034952729940414,-76.91288277506828)"
PP23092400001896,09/24/2023 12:00:00 AM,ACCIDENT WITH IMPOUND,701,E,E3,,LARGO RD EB / WHITE HOUSE RD,38.87616039812565,-76.8026467859745,"(38.87616039812565,-76.8026467859745)"
PP23102800001109,10/28/2023 12:00:00 AM,ACCIDENT,701,E,E3,90 BLOCK,97 CAPITAL CT,38.89190839231014,-76.83939211070538,"(38.89190839231014,-76.83939211070538)"
PP23072200000870,07/22/2023 12:00:00 AM,THEFT,517,J,J3,1200 BLOCK,1200 BIRCHWOOD DR,38.80890330672264,-76.9906385242939,"(38.80890330672264,-76.9906385242939)"
PP23101000000824,10/10/2023 12:00:00 AM,THEFT,715,E,E4,11000 BLOCK,11001 OLD MARLBORO PIKE,38.81185606122017,-76.81478586792946,"(38.81185606122017,-76.81478586792946)"
PP23070600002369,07/06/2023 12:00:00 AM,THEFT,970,B,B7,10200 BLOCK,10211 BALTIMORE AVE NB,39.02182939648628,-76.92469377815723,"(39.02182939648628,-76.92469377815723)"
